ESNTL_ID,FCLTY_NM,LCLAS_NM,MLSFC_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,FCLTY_LA,FCLTY_LO,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,RSTDE_OPN_BSNS_TIME,RSTDE_CLOS_TIME,RSTDE_GUID_CN,TEL_NO,OPTN_DC,ADIT_DC
KCCBSPO22N000000296,콩툰 상인점,북카페,만화책,42786,대구광역시 달서구 월곡로 253 403호,35.8170218,128.5390434,12:00,23:00,11:00,23:00,11:00,23:00,,,,0536336400,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000297,파이데이아북스,독립서점,북카페,42781,대구광역시 달서구 월서로3길 15 231동 103-1호,35.82025296,128.5344542,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,,01093703619,"동네서점 & 북카페 복합형 공간, 독서토론과 공간대여도 함께 진행중","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 북토크 : 가능"
KCCBSPO22N000000298,팬더하우스,북카페,북카페,42756,대구광역시 달서구 조암남로 42,35.82175741,128.528013,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000299,공감앤카페,테마카페,북카페,42758,대구광역시 달서구 조암로 25 그루타워 601호,35.82483481,128.5274064,10:00,21:00,10:00,21:00,,,,,"일요일 휴무, 공휴일 휴무",0536352015,"체험강연 복합 문화 공간으로써 대구핸드메이드 문화협동조합에서 운영하는 카페, 이색카페로 커피와 음료를 즐길 수 있고, 도자기 페인팅, 캘리그라피, 바느질 수업에 참여가능","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000300,콩툰 월배점,북카페,만화책,42760,대구광역시 달서구 진천로 93 503호,35.81666585,128.5224543,11:00,24:00:00,11:00,24:00:00,11:00,24:00:00,11:00,24:00:00,,0536340019,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비",카페 : 있음
KCCBSPO22N000000301,페이지카페,북카페,북카페,42910,대구광역시 달성군 다사읍 왕선로1길 9-6,35.86267917,128.4639244,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000302,심심푸리 현풍점,북카페,만화책,43017,대구광역시 달성군 현풍읍 테크노상업로 20 601호,35.69097306,128.4535885,,,,,,,,,,,만화카페,카페 : 있음
KCCBSPO22N000000303,다락방 명곡점,"만화,도서",만화책,42960,대구광역시 달성군 화원읍 명곡로 12-7,35.79835487,128.4957328,12:00,24:00:00,12:00,2:00,12:00,24:00:00,,,금요일 12:00-02:00,0532618253,만화카페,카페 : 있음
KCCBSPO22N000000304,심플책방,독립서점,인문서적,41244,대구광역시 동구 동부로34길 4 지하 1층,35.87710297,128.630564,12:00,21:00,,,,,,,월요일 휴무,01098339513,"인문,에세이 장르책과 칵테일, 음악, 고양이가 공존하는 책방","카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000305,툰툰카페W,북카페,만화책,41092,대구광역시 동구 동호로 164,35.86937357,128.7327212,10:30,24:00:00,10:30,24:00:00,10:30,24:00:00,10:30,24:00:00,,0539657005,"2만여권 책보유, 추억의 게임기 및 보드게임 비취",카페 : 있음
KCCBSPO22N000000306,한점푸르른땅,북카페,북카페,41083,대구광역시 동구 반야월로 332,35.87170125,128.7248457,,,,,,,,,,,독서활동장소,카페 : 있음
KCCBSPO22N000000307,한국장학재단 북카페,북카페,북카페,41200,대구광역시 동구 신암로 125,35.88117121,128.6129509,,,,,,,,,,,시민 누구나 이용가능한 도서관,카페 : 있음
KCCBSPO22N000000308,일인칭,북카페,북카페,41108,대구광역시 동구 율하서로1길 17 1층,35.86744301,128.6920864,11:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,"둘째, 넷째 주 월요일 휴무",0539615166,동화작가 정옥이 운영하는 북카페일인칭은 커피를 비롯한 수제 음료들과 다양한 책들이 구비 되어 있는 문화공간,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000309,파이데이아북까페,북카페,북카페,41001,대구광역시 동구 파계로138길 15,35.99097002,128.6386431,,,,,,,,,,,독서활동장소,카페 : 있음
KCCBSPO22N000000310,콩툰 봉무점,북카페,만화책,41026,대구광역시 동구 팔공로51길 31,35.9228547,128.6377184,11:00,22:00,11:00,23:00,11:00,23:00,11:00,23:00,명절 휴무,0539866859,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비",카페 : 있음
KCCBSPO22N000000311,어바웃타임,북카페,북카페,41569,대구광역시 북구 경대로5길 9-7,35.88451982,128.6127914,12:00,22:00,12:00,22:00,,,,,일요일 휴무,0539598712,"스터디룸, 회의룸 예약 받음, 갤러리 작품전, 영화, 경기관람 가능","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000312,꿈꾸는사람들,북카페,북카페,41432,대구광역시 북구 구암로41길 3-9,35.93205561,128.5627727,,,,,,,,,,0533122043,,카페 : 있음
KCCBSPO22N000000313,배움이있는북카페휴노 마을가게1호점,북카페,북카페,41430,대구광역시 북구 대천로18길 20,35.93532676,128.5573277,,,,,,,,,,,독서활동장소,카페 : 있음
KCCBSPO22N000000314,모두의카페 다다름,"카페,디저트",북카페,41544,대구광역시 북구 대학로 63 4층,35.89179993,128.6075404,10:00,23:00,13:00,22:00,13:00,22:00,,,,0539540908,독서활동장소,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000315,잼잼박스,북카페,만화책,41544,대구광역시 북구 대학로23길 17-1,35.89416696,128.6100511,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,,0539510202,어마어마한 인기 웹툰과 스테디셀러 만화들부터 베스트 세러 도서 등 무궁무진한 재미를 선사,카페 : 있음
KCCBSPO22N000000316,북카페에스프레소말리,북카페,북카페,41519,대구광역시 북구 동북로 131 양우내안애아파트,35.90169021,128.6078901,,,,,,,,,,0533821222,독서활동장소,카페 : 있음
KCCBSPO22N000000317,카페자우,카페,일반카페,41423,대구광역시 북구 동암로 104 동천빌딩 3F,35.94400795,128.5623881,11:00,19:30,11:00,19:30,11:00,19:30,11:00,19:30,,0533223501,최고급의 스페셜티 생두를 전문 로스터가 직접 로스팅하여 맛과 향이 풍부한 때에 추출하여 제공,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000318,Rhema Cafe & 기독서점,일반서점,종교서적,41576,대구광역시 북구 신암로 57,35.87767783,128.606963,,,,,,,,,,0539550091,카페와 운영하는 기독교서점,카페 : 있음
KCCBSPO22N000000319,시청별관 북카페,"카페,디저트",북카페,41542,대구광역시 북구 연암로 40,35.89267855,128.6014574,,,,,,,,,,0538037788,독서활동장소,카페 : 있음
KCCBSPO22N000000320,첫 번째 소설,"카페,디저트",북카페,41465,대구광역시 북구 태암로18길 19-1,35.92532156,128.5552976,,,,,,,,,,0533255768,독서활동장소,카페 : 있음
KCCBSPO22N000000321,치우친취향,독립서점,일반,41416,대구광역시 북구 학정동로 66 1층,35.94959827,128.5678986,13:00,21:00,,,,,,,월요일 휴무,01084115876,"치우친 취향으로 가득 작은 책방, 독립출판물,중고서적, 마실 거리 있음","카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000322,서재를 탐하다,북카페,북카페,41732,대구광역시 서구 고성로 132-2,35.88145214,128.5800859,10:30,16:00,,,,,,,,01050050912,"주인장 없는 독립공간, 서재의 모든 책 열람 및 구매 가능, 핸드드립 블랜딩 서탐커피&티 제공","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000323,원대로북카페협동조합,"카페,디저트",북카페,41729,대구광역시 서구 고성로 99-10,35.88325551,128.5770472,11:00,21:00,10:00,22:00,10:00,22:00,10:00,22:00,"둘째, 넷째 주 일요일 휴무",07042413992,원대동 주민들이 직접운영하는 협동조합이며 좋은 재료로 부담없는 가격으로 음료를 재공,카페 : 있음
KCCBSPO22N000000324,노란토끼,북카페,북카페,42010,대구광역시 수성구 국채보상로164길 17 2층,35.86652928,128.6210241,11:00,20:00,11:00,20:00,,,,,일요일 휴무,01090629370,그림책을 좋아하는 사람들과 만나고 싶은 공간,카페 : 있음
KCCBSPO22N000000325,물레책방,일반서점,중고서적,42087,대구광역시 수성구 달구벌대로492길 15,35.85738613,128.632222,11:00,19:00,,,,,,,일요일휴무,0537530423,중고서점,카페 : 있음
KCCBSPO22N000000326,101부티크북스,북카페,북카페,42140,대구광역시 수성구 범어천로 60-7 1층,35.8516965,128.6245001,11:00,19:00,11:00,19:00,,,,,,0537419955,독서활동장소,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000000327,진책방,일반서점,북카페,42132,대구광역시 수성구 수성로64길 53 1층,35.85320755,128.6165411,11:00,18:00,,,,,,,,0532418004,"책, 독서모임, 허브차, 꽃차, 일리커피","카페 : 있음 : 독서모임 : 가능, 강연 : 가능"
KCCBSPO22N000000328,만화카페애니씨,북카페,만화책,42274,대구광역시 수성구 신매로19길 38,35.8393754,128.7076572,11:30,22:00,11:00,22:30,11:00,22:30,,,,,만화카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000329,읽다익다 책방,일반서점,북카페,42283,대구광역시 수성구 신매로8길 8-11 1층 책방 읽다익다,35.83402447,128.7089144,10:00,17:00,,,,,,,주말 휴무,01053651125,"인문학 책방과 독서치료상담,북테라피,등 모임 운영",카페 : 있음
KCCBSPO22N000000330,읽다익다 책방,일반서점,북카페,42283,대구광역시 수성구 신매로8길 8-11 1층 책방 읽다익다,35.83402447,128.7089144,10:00,17:00,,,,,,,"토요일 휴무, 일요일 휴무",01053651125,"주인장의 북큐레이션, 독서치료상담, 북테라피, 퍼스널 브랜딩, 컨설팅, 책방자체프로그램 진행","카페 : 있음, 북토크 : 가능"
KCCBSPO22N000000331,더하우스오브북스,북카페,북카페,42187,대구광역시 수성구 지범로 69,35.8268081,128.6285522,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000332,북카페커피하우스,종합분식,북카페,42200,대구광역시 수성구 지범로41길 36,35.82120865,128.6461306,,,,,,,,,,0537829758,독서활동장소,카페 : 있음
KCCBSPO22N000000333,미네르바의부엉이,북카페,북카페,42112,대구광역시 수성구 청수로45길 151-8 1층,35.8424107,128.6316714,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,화요일 휴무,01091364764,독서활동장소,카페 : 있음
KCCBSPO22N000000334,더폴락,일반서점,디자인서적,41918,대구광역시 중구 경상감영1길 62-5 1층 더폴락,35.87363958,128.5932196,12:00,20:00,12:00,20:00,12:00,20:00,,,월요일 휴무,01029776533,소규모 독립출판물을 만날 수 있는 작은 동네 책방 종종 작은 공연과 이벤트도 진행,"카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000335,비트윈북스,일반서점,북카페,41918,대구광역시 중구 경상감영1길 62-5,35.87363958,128.5932196,10:30,19:30,,,,,,,부정기 휴무,01028241981,"북코디네이션, 커뮤니티","주차 : 가능, 카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000000336,에버글로우,"카페,디저트",북카페,41912,대구광역시 중구 경상감영길 201,35.87198198,128.5985152,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,,01044446943,독서활동장소,카페 : 있음
KCCBSPO22N000000337,고스트북스,독립서점,예술서적,41913,대구광역시 중구 경상감영길 212 3층,35.87162466,128.598902,13:00,20:00,13:00,20:00,13:00,20:00,,,"2,4주 화요일 휴무",0532562123,"해외출판물,인문학,근대소설,우주과학등 예술서적",카페 : 있음
KCCBSPO22N000000338,차방책방,독립서점,북카페,41919,대구광역시 중구 경상감영길 60 1층 차방책방,35.8714059,128.5907563,11:00,20:30,,,,,,,일요일 휴무,0533534878,독립서점과 북카페의 복합공간,"카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000339,굿브랜딩북스,독립서점,일반,41946,대구광역시 중구 달구벌대로447길 72-1,35.86561079,128.6083915,11:00,21:00,11:00,21:00,11:00,19:00,,,월요일 휴무:,0534261765,"큐레이션 서점, 핸드드립 커피도 판매","카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000340,영풍문고 대구 대백점,일반서점,일반,41938,대구광역시 중구 동성로 30 대구백화점 지하 1층,35.86946198,128.5959439,11:00,20:00,11:00,20:30,11:00,20:30,,,,0534310883,다양한 국내외도서 취급,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000341,노르웨이의 숲,바(BAR),북카페,41942,대구광역시 중구 동성로2길 30-5,35.86732155,128.5968462,18:00,1:00,18:00,1:00,18:00,1:00,18:00,1:00,월요일 휴무,0532521116,독서활동장소,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000342,북스치킨북카페,"치킨,닭강정",북카페,41967,대구광역시 중구 명륜로 71,35.86152584,128.5924939,,,,,,,,,,0534318111,"낮에는 북카페, 밤에는 치킨집",카페 : 있음
KCCBSPO22N000000343,낫온리북스,일반서점,사진,41959,대구광역시 중구 봉산문화길 10 은성빌딩 5층 502호,35.86065174,128.5986274,12:00,19:00,11:00,17:00,,,,,일요일 휴무,01045243957,사진집과 예술 서적을판매하는 작은 서점,카페 : 있음
KCCBSPO22N000000344,봉산19,독립서점,북카페,41958,대구광역시 중구 봉산문화길 19 2층,35.86096031,128.5981582,13:00,23:00,13:00,23:00,13:00,23:00,,,,05313086940,"독립출판물과 맥주,칵테일 판매점","카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000345,그레타책방,일반서점,그림책,41919,대구광역시 중구 서성로14길 14 1층,35.87241725,128.5883332,,,,,,,,,,01027883529,"그림책방, 인형극 책방",카페 : 있음
KCCBSPO22N000000346,그레타책방,일반서점,북카페,41919,대구광역시 중구 서성로14길 14 1층,35.87241725,128.5883332,,,,,,,,,,01027883529,독서활동장소,카페 : 있음
KCCBSPO22N000000347,대구하루,북카페,북카페,41918,대구광역시 중구 서성로14길 73,35.87301262,128.5916547,10:00,20:00,10:00,20:00,,,,,일요일 휴무,0532422727,"한일문화교류 프로그램, 한국어/일본어 강좌",카페 : 있음
KCCBSPO22N000000348,남산상점,북카페,북카페,41965,대구광역시 중구 재마루1길 45 1층 남산상점,35.86338928,128.5883329,9:00,20:00,9:00,20:00,,,,,일요일 휴무,01052097479,"책, 음료, 잠화 그리고 스위스 커피를 편하게 마시고 즐길 수 있는 공간",카페 : 있음
KCCBSPO22N000000349,북카페 민툰,만화방,북카페,41937,대구광역시 중구 중앙대로 412-52 지하1층,35.86973011,128.595211,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,0534227979,"연인드르이 데이트 장소, 신개념의 힐링장소","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000350,북카페세모 중리점,"카페,디저트",북카페,34394,대전 대덕구 한밭대로 1097 1층,36.35911814,127.4206572,12:00,23:50,,,,,,,,050713338054,"매장에서 직접 만든 신선한 디저트와 베이커리, 직접로스팅한 커피, 트렌디한 인테리어, 자리마다 콘센트 구비, 200원의 베스트셀러 책 구비","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000351,북카페미소라,북카페,북카페,34394,대전 대덕구 한밭대로 1133 증산도교육문화회관,36.35946116,127.4244989,10:30,21:00,10:30,21:00,10:30,21:00,11:00,20:00,,0423371830,"아기자기하고 독특한 인테리어, 액세서리 코너","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000352,나나들북카페,북카페,북카페,34500,대전 동구 대청호수로337번길 49,36.35799424,127.4758873,9:00,20:00,9:00,18:00,9:00,18:00,,,,01034335942,"마을 주민이 공간시설, 운영프로그램을 직접 디자인, 인근 경치가 아름다운 주산동마을회관, 모든 메뉴가 1000원","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000353,에클레시아커피북카페,북카페,북카페,34609,대전 동구 동대전로 109 2층,36.33217542,127.4444263,12:00,22:00,12:00,22:00,,,,,"일요일 휴무, 공휴일 휴무",050714150154,"최대 20명의 단체손님도 예약 가능, 바리스타 직접 수업과 자격증 수업 가능","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000354,그림공간,북카페,북카페,35357,대전 서구 원도안로179번길 68 1층 카페 그림공간,36.31832807,127.3440269,11:00,18:00,,,,,,,"토요일 휴무, 일요일 휴무",050713046989,독서활동장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000355,보물썸 송촌점,북카페,만화책,34409,대전광역시 대덕구 계족산로81번길 40,36.36486969,127.439493,12:00,1:00,10:00,1:00,10:00,1:00,10:00,1:00,,0426281006,만화카페,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000356,오정북카페,도서관,북카페,34431,대전광역시 대덕구 동산초교로 82 오정교회,36.35081078,127.4247068,10:00,17:00,10:00,17:00,10:00,17:00,,,월요일 휴무,0426226900,도서관 내 카페,카페 : 있음
KCCBSPO22N000000357,꽁냥꽁냥,북카페,만화책,34431,대전광역시 대덕구 한남로 23 4층,36.35098041,127.4256449,,,,,,,,,,0426221560,무인 운영 만화카페,카페 : 있음
KCCBSPO22N000000358,카페허밍 꿈꾸는연어점,"카페,디저트",북카페,34535,대전광역시 동구 동대전로284번길 105,36.34888459,127.450076,9:00,22:00,9:00,22:00,,,10:00,22:00,일요일 휴무,0423898200,"대전의 랜드마크를 꿈꾸는 길드형 카페, 매일 매일 로스팅을 하고 좋은 문화를 만들기 위해 노력중","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
